platform,video_id,channel_id,channel_name,title,description,published_at,duration_seconds,view_count,like_count,comment_count,share_count,tags,ingested_at,data_source_type,full_content_text,extracted_hashtags,cleaned_text,tokens,token_count,clean_tokens,clean_token_count,clean_text_final
tiktok,tt_7681210485814873351,insidegrab,@insidegrab,"Just how safe is it to do Grab? 🛞 Hear from our Grab Women Driver-Partners from Malaysia and Indonesia, as they discuss","Just how safe is it to do Grab? 🛞 Hear from our Grab Women Driver-Partners from Malaysia and Indonesia, as they discuss ways they feel safe on the road as they do Grab! Want to find out more about how #MoreWomenCan drive and thrive with Grab? Read the gig paper in our bio 🔗 or grb.to/MoreWomenCan #I",2026-09-04 10:00:00+00:00,59,1366661,10072,0,27,"['MoreWomenCan', 'InsideGrab', 'WomenDrivers', 'DriverGrabPerempuan', 'MelajuSyantiek']",2026-09-26 13:11:06.183055+00:00,TIKTOK_LIVE_FYP_FEED,"Just how safe is it to do Grab? 🛞 Hear from our Grab Women Driver-Partners from Malaysia and Indonesia, as they discuss Just how safe is it to do Grab? 🛞 Hear from our Grab Women Driver-Partners from Malaysia and Indonesia, as they discuss ways they feel safe on the road as they do Grab! Want to find out more about how #MoreWomenCan drive and thrive with Grab? Read the gig paper in our bio 🔗 or grb.to/MoreWomenCan #I","morewomencan, i",just how safe is it to do grab hear from our grab women driver partners from malaysia and indonesia as they discuss just how safe is it to do grab hear from our grab women driver partners from malaysia and indonesia as they discuss ways they feel safe on the road as they do grab want to find out more about how morewomencan drive and thrive with grab read the gig paper in our bio or grb to morewomencan i,"just, how, safe, is, it, to, do, grab, hear, from, our, grab, women, driver, partners, from, malaysia, and, indonesia, as, they, discuss, just, how, safe, is, it, to, do, grab, hear, from, our, grab, women, driver, partners, from, malaysia, and, indonesia, as, they, discuss, ways, they, feel, safe, on, the, road, as, they, do, grab, want, to, find, out, more, about, how, morewomencan, drive, and, thrive, with, grab, read, the, gig, paper, in, our, bio, or, grb, to, morewomencan",79,"just, safe, grab, hear, grab, women, driver, partners, malaysia, indonesia, discuss, just, safe, grab, hear, grab, women, driver, partners, malaysia, indonesia, discuss, ways, feel, safe, road, grab, want, find, morewomencan, drive, thrive, grab, read, gig, paper, bio, grb, morewomencan",39,just safe grab hear grab women driver partners malaysia indonesia discuss just safe grab hear grab women driver partners malaysia indonesia discuss ways feel safe road grab want find morewomencan drive thrive grab read gig paper bio grb morewomencan
tiktok,tt_7644990870105640200,fanisa_fann,@Fanisa,Gemess avocado outfits 🥑,Gemess avocado outfits 🥑,2026-05-28 17:09:08+00:00,30,89230775,265641,445,17700,"['tiktok', 'fyp', 'viral', 'id']",2026-09-26 13:11:06.183055+00:00,TIKTOK_LIVE_FYP_FEED,Gemess avocado outfits 🥑 Gemess avocado outfits 🥑,,gemess avocado outfits gemess avocado outfits,"gemess, avocado, outfits, gemess, avocado, outfits",6,"gemess, avocado, outfits, gemess, avocado, outfits",6,gemess avocado outfits gemess avocado outfits
tiktok,tt_7689673801029733639,inibukanniko,@inibukanniko,"Terjadi erupsi ""G. Semeru"" - Jawa Timur, pada hari Sabtu, 26 September 2026, pukul 05:17 WIB dengan tinggi kolom abu let","Terjadi erupsi ""G. Semeru"" - Jawa Timur, pada hari Sabtu, 26 September 2026, pukul 05:17 WIB dengan tinggi kolom abu letusan teramati ± 900 #gunungsemeru #semeru #jawatimur #erupsi #infojatim",2026-09-26 03:01:49+00:00,31,878344,70688,685,8967,"['gunungsemeru', 'semeru', 'jawatimur', 'erupsi', 'infojatim']",2026-09-26 13:11:06.183055+00:00,TIKTOK_LIVE_FYP_FEED,"Terjadi erupsi ""G. Semeru"" - Jawa Timur, pada hari Sabtu, 26 September 2026, pukul 05:17 WIB dengan tinggi kolom abu let Terjadi erupsi ""G. Semeru"" - Jawa Timur, pada hari Sabtu, 26 September 2026, pukul 05:17 WIB dengan tinggi kolom abu letusan teramati ± 900 #gunungsemeru #semeru #jawatimur #erupsi #infojatim","gunungsemeru, semeru, jawatimur, erupsi, infojatim",terjadi erupsi g semeru jawa timur pada hari sabtu 26 september 2026 pukul 05 17 wib dengan tinggi kolom abu let terjadi erupsi g semeru jawa timur pada hari sabtu 26 september 2026 pukul 05 17 wib dengan tinggi kolom abu letusan teramati 900 gunungsemeru semeru jawatimur erupsi infojatim,"terjadi, erupsi, semeru, jawa, timur, pada, hari, sabtu, september, pukul, wib, dengan, tinggi, kolom, abu, let, terjadi, erupsi, semeru, jawa, timur, pada, hari, sabtu, september, pukul, wib, dengan, tinggi, kolom, abu, letusan, teramati, gunungsemeru, semeru, jawatimur, erupsi, infojatim",38,"erupsi, semeru, jawa, timur, sabtu, september, pukul, wib, tinggi, kolom, abu, let, erupsi, semeru, jawa, timur, sabtu, september, pukul, wib, tinggi, kolom, abu, letusan, teramati, gunungsemeru, semeru, jawatimur, erupsi, infojatim",30,erupsi semeru jawa timur sabtu september pukul wib tinggi kolom abu let erupsi semeru jawa timur sabtu september pukul wib tinggi kolom abu letusan teramati gunungsemeru semeru jawatimur erupsi infojatim
tiktok,tt_7689295974195318036,mamaselinaaa,@Alyssa🤍,"Erin emang nangis, tapi dalam keadaan pegang uang 1,7T 🤩😭✨ #andretaulany #promomakangajian #erintaulany #amandarigby #ni","Erin emang nangis, tapi dalam keadaan pegang uang 1,7T 🤩😭✨ #andretaulany #promomakangajian #erintaulany #amandarigby #nikah",2026-09-25 02:35:43+00:00,30,1282237,137855,646,3088,"['andretaulany', 'promomakangajian', 'erintaulany', 'amandarigby', 'nikah']",2026-09-26 13:11:06.183055+00:00,TIKTOK_LIVE_FYP_FEED,"Erin emang nangis, tapi dalam keadaan pegang uang 1,7T 🤩😭✨ #andretaulany #promomakangajian #erintaulany #amandarigby #ni Erin emang nangis, tapi dalam keadaan pegang uang 1,7T 🤩😭✨ #andretaulany #promomakangajian #erintaulany #amandarigby #nikah","andretaulany, promomakangajian, erintaulany, amandarigby, ni, andretaulany, promomakangajian, erintaulany, amandarigby, nikah",erin emang nangis tapi dalam keadaan pegang uang 1 7t andretaulany promomakangajian erintaulany amandarigby ni erin emang nangis tapi dalam keadaan pegang uang 1 7t andretaulany promomakangajian erintaulany amandarigby nikah,"erin, emang, nangis, tapi, dalam, keadaan, pegang, uang, andretaulany, promomakangajian, erintaulany, amandarigby, ni, erin, emang, nangis, tapi, dalam, keadaan, pegang, uang, andretaulany, promomakangajian, erintaulany, amandarigby, nikah",26,"erin, emang, nangis, pegang, uang, andretaulany, promomakangajian, erintaulany, amandarigby, ni, erin, emang, nangis, pegang, uang, andretaulany, promomakangajian, erintaulany, amandarigby, nikah",20,erin emang nangis pegang uang andretaulany promomakangajian erintaulany amandarigby ni erin emang nangis pegang uang andretaulany promomakangajian erintaulany amandarigby nikah
tiktok,tt_7687935611629604116,rayhan.putratama,@Rayhan🆒✌️,Trending TikTok Short,Trending TikTok Short,2026-09-21 10:36:46+00:00,30,5229304,104783,1386,6117,"['tiktok', 'fyp', 'viral', 'id']",2026-09-26 13:11:06.183055+00:00,TIKTOK_LIVE_FYP_FEED,Trending TikTok Short Trending TikTok Short,,trending tiktok short trending tiktok short,"trending, tiktok, short, trending, tiktok, short",6,"trending, tiktok, short, trending, tiktok, short",6,trending tiktok short trending tiktok short
tiktok,tt_7688655580881489170,aanjaniiiiii,@estianjani,Yasudahlah🤪🤪,Yasudahlah🤪🤪,2026-09-23 09:10:35+00:00,10,1557577,59546,545,2623,"['tiktok', 'fyp', 'viral', 'id']",2026-09-26 13:11:06.183055+00:00,TIKTOK_LIVE_FYP_FEED,Yasudahlah🤪🤪 Yasudahlah🤪🤪,,yasudahlah yasudahlah,"yasudahlah, yasudahlah",2,"yasudahlah, yasudahlah",2,yasudahlah yasudahlah
tiktok,tt_7688057869345803538,iniacengg26,@bukanoranggalau_,#xyzbca #api #galaubrutal #lewatberanda,#xyzbca #api #galaubrutal #lewatberanda,2026-09-21 18:31:10+00:00,7,1212335,153558,294,1304054,"['xyzbca', 'api', 'galaubrutal', 'lewatberanda']",2026-09-26 13:11:06.183055+00:00,TIKTOK_LIVE_FYP_FEED,#xyzbca #api #galaubrutal #lewatberanda #xyzbca #api #galaubrutal #lewatberanda,"xyzbca, api, galaubrutal, lewatberanda, xyzbca, api, galaubrutal, lewatberanda",xyzbca api galaubrutal lewatberanda xyzbca api galaubrutal lewatberanda,"xyzbca, api, galaubrutal, lewatberanda, xyzbca, api, galaubrutal, lewatberanda",8,"xyzbca, api, galaubrutal, lewatberanda, xyzbca, api, galaubrutal, lewatberanda",8,xyzbca api galaubrutal lewatberanda xyzbca api galaubrutal lewatberanda
tiktok,tt_7689489559872081173,elloco.gonzalez,@Cristian Gonzalez,Dari pemain jadi supporter 🇮🇩❤️ Semoga bisa angkat Piala tahun ini #timnas,Dari pemain jadi supporter 🇮🇩❤️ Semoga bisa angkat Piala tahun ini #timnas,2026-09-25 15:06:48+00:00,14,738672,129641,1551,4030,['timnas'],2026-09-26 13:11:06.183055+00:00,TIKTOK_LIVE_FYP_FEED,Dari pemain jadi supporter 🇮🇩❤️ Semoga bisa angkat Piala tahun ini #timnas Dari pemain jadi supporter 🇮🇩❤️ Semoga bisa angkat Piala tahun ini #timnas,"timnas, timnas",dari pemain jadi supporter semoga bisa angkat piala tahun ini timnas dari pemain jadi supporter semoga bisa angkat piala tahun ini timnas,"dari, pemain, jadi, supporter, semoga, bisa, angkat, piala, tahun, ini, timnas, dari, pemain, jadi, supporter, semoga, bisa, angkat, piala, tahun, ini, timnas",22,"pemain, supporter, semoga, angkat, piala, timnas, pemain, supporter, semoga, angkat, piala, timnas",12,pemain supporter semoga angkat piala timnas pemain supporter semoga angkat piala timnas
tiktok,tt_7675252377800215815,dove.indonesia,@dove.indonesia,Who doesn’t love pink? Because I’m obsessed! 🎀,Who doesn’t love pink? Because I’m obsessed! 🎀,2026-08-18 06:19:23+00:00,38,4155899,9782,27,198,"['tiktok', 'fyp', 'viral', 'id']",2026-09-26 13:11:06.183055+00:00,TIKTOK_LIVE_FYP_FEED,Who doesn’t love pink? Because I’m obsessed! 🎀 Who doesn’t love pink? Because I’m obsessed! 🎀,,who doesn t love pink because i m obsessed who doesn t love pink because i m obsessed,"who, doesn, love, pink, because, obsessed, who, doesn, love, pink, because, obsessed",12,"doesn, love, pink, obsessed, doesn, love, pink, obsessed",8,doesn love pink obsessed doesn love pink obsessed
tiktok,tt_7684587407311752455,marbles.sphere,@MARBLES,@ADÉLA knows all the baddies are in Indo 💅 #MARBLES #DANIELLA #BEVERLY #QUILLA #KYKA,@ADÉLA knows all the baddies are in Indo 💅 #MARBLES #DANIELLA #BEVERLY #QUILLA #KYKA,2026-09-12 10:04:05+00:00,14,7962028,15556,87,828,"['MARBLES', 'DANIELLA', 'BEVERLY', 'QUILLA', 'KYKA']",2026-09-26 13:11:06.183055+00:00,TIKTOK_LIVE_FYP_FEED,@ADÉLA knows all the baddies are in Indo 💅 #MARBLES #DANIELLA #BEVERLY #QUILLA #KYKA @ADÉLA knows all the baddies are in Indo 💅 #MARBLES #DANIELLA #BEVERLY #QUILLA #KYKA,"marbles, daniella, beverly, quilla, kyka, marbles, daniella, beverly, quilla, kyka",knows all the baddies are in indo marbles daniella beverly quilla kyka knows all the baddies are in indo marbles daniella beverly quilla kyka,"knows, all, the, baddies, are, in, indo, marbles, daniella, beverly, quilla, kyka, knows, all, the, baddies, are, in, indo, marbles, daniella, beverly, quilla, kyka",24,"knows, baddies, indo, marbles, daniella, beverly, quilla, kyka, knows, baddies, indo, marbles, daniella, beverly, quilla, kyka",16,knows baddies indo marbles daniella beverly quilla kyka knows baddies indo marbles daniella beverly quilla kyka
tiktok,tt_7689010819677310229,elevennttwo2,@elevennttwo2️⃣,yang terakhir😭#eleventwo #tiktokan,yang terakhir😭#eleventwo #tiktokan,2026-09-24 08:09:04+00:00,31,7159881,452922,2083,29955,"['eleventwo', 'tiktokan']",2026-09-26 13:11:06.183055+00:00,TIKTOK_LIVE_FYP_FEED,yang terakhir😭#eleventwo #tiktokan yang terakhir😭#eleventwo #tiktokan,"eleventwo, tiktokan, eleventwo, tiktokan",yang terakhir eleventwo tiktokan yang terakhir eleventwo tiktokan,"yang, terakhir, eleventwo, tiktokan, yang, terakhir, eleventwo, tiktokan",8,"eleventwo, tiktokan, eleventwo, tiktokan",4,eleventwo tiktokan eleventwo tiktokan
tiktok,tt_7689482862046809364,lingdibyo271,@lingdibyo,Bilqis luvena seleb Banyuwangi ikut join trend 🥰#selebbanyuwangi #dayinthelife #viralvedio #bilqis  #fypppppppppppppp,Bilqis luvena seleb Banyuwangi ikut join trend 🥰#selebbanyuwangi #dayinthelife #viralvedio #bilqis  #fypppppppppppppp,2026-09-25 14:40:48+00:00,12,1481940,26934,1968,12118,"['selebbanyuwangi', 'dayinthelife', 'viralvedio', 'bilqis', 'fypppppppppppppp']",2026-09-26 13:11:06.183055+00:00,TIKTOK_LIVE_FYP_FEED,Bilqis luvena seleb Banyuwangi ikut join trend 🥰#selebbanyuwangi #dayinthelife #viralvedio #bilqis  #fypppppppppppppp Bilqis luvena seleb Banyuwangi ikut join trend 🥰#selebbanyuwangi #dayinthelife #viralvedio #bilqis  #fypppppppppppppp,"selebbanyuwangi, dayinthelife, viralvedio, bilqis, fypppppppppppppp, selebbanyuwangi, dayinthelife, viralvedio, bilqis, fypppppppppppppp",bilqis luvena seleb banyuwangi ikut join trend selebbanyuwangi dayinthelife viralvedio bilqis fypppppppppppppp bilqis luvena seleb banyuwangi ikut join trend selebbanyuwangi dayinthelife viralvedio bilqis fypppppppppppppp,"bilqis, luvena, seleb, banyuwangi, ikut, join, trend, selebbanyuwangi, dayinthelife, viralvedio, bilqis, fypppppppppppppp, bilqis, luvena, seleb, banyuwangi, ikut, join, trend, selebbanyuwangi, dayinthelife, viralvedio, bilqis, fypppppppppppppp",24,"bilqis, luvena, seleb, banyuwangi, join, trend, selebbanyuwangi, dayinthelife, viralvedio, bilqis, fypppppppppppppp, bilqis, luvena, seleb, banyuwangi, join, trend, selebbanyuwangi, dayinthelife, viralvedio, bilqis, fypppppppppppppp",22,bilqis luvena seleb banyuwangi join trend selebbanyuwangi dayinthelife viralvedio bilqis fypppppppppppppp bilqis luvena seleb banyuwangi join trend selebbanyuwangi dayinthelife viralvedio bilqis fypppppppppppppp
tiktok,tt_7689321222554832129,vifi_setyo,@Vifi_Setyo,#mixandmatch,#mixandmatch,2026-09-25 04:13:38+00:00,27,1873942,172227,2653,5830,['mixandmatch'],2026-09-26 13:11:06.183055+00:00,TIKTOK_LIVE_FYP_FEED,#mixandmatch #mixandmatch,"mixandmatch, mixandmatch",mixandmatch mixandmatch,"mixandmatch, mixandmatch",2,"mixandmatch, mixandmatch",2,mixandmatch mixandmatch
tiktok,tt_7689537994579086598,evo.iz,@evo,Trending TikTok Short,Trending TikTok Short,2026-09-25 18:14:49+00:00,6,1333260,232252,1537,6352,"['tiktok', 'fyp', 'viral', 'id']",2026-09-26 13:11:06.183055+00:00,TIKTOK_LIVE_FYP_FEED,Trending TikTok Short Trending TikTok Short,,trending tiktok short trending tiktok short,"trending, tiktok, short, trending, tiktok, short",6,"trending, tiktok, short, trending, tiktok, short",6,trending tiktok short trending tiktok short
tiktok,tt_7688703943425232148,nalapedia.story,@Nalapedia,SEDIH BERPISAH 😭,SEDIH BERPISAH 😭,2026-09-23 12:18:14+00:00,18,4370134,940526,2959,41748,"['tiktok', 'fyp', 'viral', 'id']",2026-09-26 13:11:06.183055+00:00,TIKTOK_LIVE_FYP_FEED,SEDIH BERPISAH 😭 SEDIH BERPISAH 😭,,sedih berpisah sedih berpisah,"sedih, berpisah, sedih, berpisah",4,"sedih, berpisah, sedih, berpisah",4,sedih berpisah sedih berpisah
tiktok,tt_7688995932133674246,lintangprayuda1,@𝗬𝘂𝗱á 𝗳𝗹𝘆 𝗵𝗶𝗴𝗵,"Busett gaji nya 18 miliar ada yang mau gak🗿, fyp gak ya🤔 Sebuah menara penjaga laut terpencil di Prancis disebut menawar","Busett gaji nya 18 miliar ada yang mau gak🗿, fyp gak ya🤔 Sebuah menara penjaga laut terpencil di Prancis disebut menawarkan gaji hingga US$1,2 juta atau sekitar Rp18 miliar per tahun. Angkanya terdengar luar biasa, tetapi pekerjaan ini memiliki harga yang tidak semua orang sanggup bayar. Berada jauh",2026-09-24 07:11:18+00:00,21,2045797,114005,4401,5264,"['mercusuar', 'prancis', 'laut', 'viral', 'fyp']",2026-09-26 13:11:06.183055+00:00,TIKTOK_LIVE_FYP_FEED,"Busett gaji nya 18 miliar ada yang mau gak🗿, fyp gak ya🤔 Sebuah menara penjaga laut terpencil di Prancis disebut menawar Busett gaji nya 18 miliar ada yang mau gak🗿, fyp gak ya🤔 Sebuah menara penjaga laut terpencil di Prancis disebut menawarkan gaji hingga US$1,2 juta atau sekitar Rp18 miliar per tahun. Angkanya terdengar luar biasa, tetapi pekerjaan ini memiliki harga yang tidak semua orang sanggup bayar. Berada jauh",,busett gaji nya 18 miliar ada yang mau gak fyp gak ya sebuah menara penjaga laut terpencil di prancis disebut menawar busett gaji nya 18 miliar ada yang mau gak fyp gak ya sebuah menara penjaga laut terpencil di prancis disebut menawarkan gaji hingga us 1 2 juta atau sekitar rp18 miliar per tahun angkanya terdengar luar biasa tetapi pekerjaan ini memiliki harga yang tidak semua orang sanggup bayar berada jauh,"busett, gaji, nya, miliar, ada, yang, mau, gak, fyp, gak, ya, sebuah, menara, penjaga, laut, terpencil, di, prancis, disebut, menawar, busett, gaji, nya, miliar, ada, yang, mau, gak, fyp, gak, ya, sebuah, menara, penjaga, laut, terpencil, di, prancis, disebut, menawarkan, gaji, hingga, us, juta, atau, sekitar, miliar, per, tahun, angkanya, terdengar, luar, biasa, tetapi, pekerjaan, ini, memiliki, harga, yang, tidak, semua, orang, sanggup, bayar, berada, jauh",66,"busett, gaji, nya, miliar, fyp, menara, penjaga, laut, terpencil, prancis, menawar, busett, gaji, nya, miliar, fyp, menara, penjaga, laut, terpencil, prancis, menawarkan, gaji, us, juta, miliar, angkanya, terdengar, pekerjaan, memiliki, harga, orang, sanggup, bayar",34,busett gaji nya miliar fyp menara penjaga laut terpencil prancis menawar busett gaji nya miliar fyp menara penjaga laut terpencil prancis menawarkan gaji us juta miliar angkanya terdengar pekerjaan memiliki harga orang sanggup bayar
tiktok,tt_7601149641907801365,shedalighttt,@shedalighttt,jangan sampe osis lihat ini woy🤫,jangan sampe osis lihat ini woy🤫,2026-01-30 13:42:48+00:00,22,23784149,370843,2807,28083,"['tiktok', 'fyp', 'viral', 'id']",2026-09-26 13:11:06.183055+00:00,TIKTOK_LIVE_FYP_FEED,jangan sampe osis lihat ini woy🤫 jangan sampe osis lihat ini woy🤫,,jangan sampe osis lihat ini woy jangan sampe osis lihat ini woy,"jangan, sampe, osis, lihat, ini, woy, jangan, sampe, osis, lihat, ini, woy",12,"sampe, osis, woy, sampe, osis, woy",6,sampe osis woy sampe osis woy
tiktok,tt_7689370992120040725,universalmusicindonesia,@Universal Music Indonesia,"If you wanna kick it, then we’re with it. 'The Life of a Showgirl: The Encore' featuring ""Patient Zero"" is out now. ✨ #T","If you wanna kick it, then we’re with it. 'The Life of a Showgirl: The Encore' featuring ""Patient Zero"" is out now. ✨ #TSTLOASTheEncore",2026-09-25 07:26:46+00:00,30,3968528,2620,7,47,['TSTLOASTheEncore'],2026-09-26 13:57:27.518958+00:00,TIKTOK_LIVE_FYP_FEED,"If you wanna kick it, then we’re with it. 'The Life of a Showgirl: The Encore' featuring ""Patient Zero"" is out now. ✨ #T If you wanna kick it, then we’re with it. 'The Life of a Showgirl: The Encore' featuring ""Patient Zero"" is out now. ✨ #TSTLOASTheEncore","t, tstloastheencore",if you wanna kick it then we re with it the life of a showgirl the encore featuring patient zero is out now t if you wanna kick it then we re with it the life of a showgirl the encore featuring patient zero is out now tstloastheencore,"if, you, wanna, kick, it, then, we, re, with, it, the, life, of, showgirl, the, encore, featuring, patient, zero, is, out, now, if, you, wanna, kick, it, then, we, re, with, it, the, life, of, showgirl, the, encore, featuring, patient, zero, is, out, now, tstloastheencore",45,"wanna, kick, re, life, showgirl, encore, featuring, patient, zero, now, wanna, kick, re, life, showgirl, encore, featuring, patient, zero, now, tstloastheencore",21,wanna kick re life showgirl encore featuring patient zero now wanna kick re life showgirl encore featuring patient zero now tstloastheencore
tiktok,tt_7689496878735445256,nungkye0,@SOFYA,Trending TikTok Short,Trending TikTok Short,2026-09-25 15:35:13+00:00,55,2066569,31620,2705,4435,"['tiktok', 'fyp', 'viral', 'id']",2026-09-26 13:57:27.518958+00:00,TIKTOK_LIVE_FYP_FEED,Trending TikTok Short Trending TikTok Short,,trending tiktok short trending tiktok short,"trending, tiktok, short, trending, tiktok, short",6,"trending, tiktok, short, trending, tiktok, short",6,trending tiktok short trending tiktok short
tiktok,tt_7685678141745958164,nabilataqiyyah_,@nabilataqiyyah,striminkkk “Tak Semudah Hompimpa”!,striminkkk “Tak Semudah Hompimpa”!,2026-09-15 08:36:42+00:00,30,3944518,37754,460,1110,"['tiktok', 'fyp', 'viral', 'id']",2026-09-26 13:57:27.518958+00:00,TIKTOK_LIVE_FYP_FEED,striminkkk “Tak Semudah Hompimpa”! striminkkk “Tak Semudah Hompimpa”!,,striminkkk tak semudah hompimpa striminkkk tak semudah hompimpa,"striminkkk, tak, semudah, hompimpa, striminkkk, tak, semudah, hompimpa",8,"striminkkk, semudah, hompimpa, striminkkk, semudah, hompimpa",6,striminkkk semudah hompimpa striminkkk semudah hompimpa
tiktok,tt_7629731204215999765,crazzy.people1,@kiki🤡,#ad p p apaa #uratmaluputus #liftprank #emoneymurah,#ad p p apaa #uratmaluputus #liftprank #emoneymurah,2026-04-17 14:13:53+00:00,54,5871330,72866,438,7115,"['ad', 'uratmaluputus', 'liftprank', 'emoneymurah']",2026-09-26 13:57:27.518958+00:00,TIKTOK_LIVE_FYP_FEED,#ad p p apaa #uratmaluputus #liftprank #emoneymurah #ad p p apaa #uratmaluputus #liftprank #emoneymurah,"ad, uratmaluputus, liftprank, emoneymurah, ad, uratmaluputus, liftprank, emoneymurah",ad p p apaa uratmaluputus liftprank emoneymurah ad p p apaa uratmaluputus liftprank emoneymurah,"ad, apaa, uratmaluputus, liftprank, emoneymurah, ad, apaa, uratmaluputus, liftprank, emoneymurah",10,"ad, apaa, uratmaluputus, liftprank, emoneymurah, ad, apaa, uratmaluputus, liftprank, emoneymurah",10,ad apaa uratmaluputus liftprank emoneymurah ad apaa uratmaluputus liftprank emoneymurah
tiktok,tt_7689034071099362581,mimumaa_,@icaa💐,"seruu bgt, next kemana lagi yaa🤩 #fyp #foryoupage #viral","seruu bgt, next kemana lagi yaa🤩 #fyp #foryoupage #viral",2026-09-24 09:39:15+00:00,51,3886831,29906,128,788,"['fyp', 'foryoupage', 'viral']",2026-09-26 13:57:27.518958+00:00,TIKTOK_LIVE_FYP_FEED,"seruu bgt, next kemana lagi yaa🤩 #fyp #foryoupage #viral seruu bgt, next kemana lagi yaa🤩 #fyp #foryoupage #viral","fyp, foryoupage, viral, fyp, foryoupage, viral",seruu bgt next kemana lagi yaa fyp foryoupage viral seruu bgt next kemana lagi yaa fyp foryoupage viral,"seruu, bgt, next, kemana, lagi, yaa, fyp, foryoupage, viral, seruu, bgt, next, kemana, lagi, yaa, fyp, foryoupage, viral",18,"seruu, bgt, next, kemana, yaa, fyp, foryoupage, viral, seruu, bgt, next, kemana, yaa, fyp, foryoupage, viral",16,seruu bgt next kemana yaa fyp foryoupage viral seruu bgt next kemana yaa fyp foryoupage viral
tiktok,tt_7688348972116675848,tattoojackdannok,@Jack tattoothai,เดินเส้นรอบแรกคับ✍️ (งานแก้ปิดทับรอยเดิมบางส่วน) #ร้านสักด่านนอกชายแดนไทยมาเล🇹🇭🇲🇾  #tattoodannok #ร้านสักสะเดา #ร้านสักห,เดินเส้นรอบแรกคับ✍️ (งานแก้ปิดทับรอยเดิมบางส่วน) #ร้านสักด่านนอกชายแดนไทยมาเล🇹🇭🇲🇾  #tattoodannok #ร้านสักสะเดา #ร้านสักหาดไหญ่ #tattoohatyai,2026-09-22 13:20:46+00:00,26,11750420,435168,8552,227956,"['ร', 'tattoodannok', 'ร', 'ร', 'tattoohatyai']",2026-09-26 13:57:27.518958+00:00,TIKTOK_LIVE_FYP_FEED,เดินเส้นรอบแรกคับ✍️ (งานแก้ปิดทับรอยเดิมบางส่วน) #ร้านสักด่านนอกชายแดนไทยมาเล🇹🇭🇲🇾  #tattoodannok #ร้านสักสะเดา #ร้านสักห เดินเส้นรอบแรกคับ✍️ (งานแก้ปิดทับรอยเดิมบางส่วน) #ร้านสักด่านนอกชายแดนไทยมาเล🇹🇭🇲🇾  #tattoodannok #ร้านสักสะเดา #ร้านสักหาดไหญ่ #tattoohatyai,"ร, tattoodannok, ร, ร, ร, tattoodannok, ร, ร, tattoohatyai",เด นเส นรอบแรกค บ งานแก ป ดท บรอยเด มบางส วน ร านส กด านนอกชายแดนไทยมาเล tattoodannok ร านส กสะเดา ร านส กห เด นเส นรอบแรกค บ งานแก ป ดท บรอยเด มบางส วน ร านส กด านนอกชายแดนไทยมาเล tattoodannok ร านส กสะเดา ร านส กหาดไหญ tattoohatyai,"tattoodannok, tattoodannok, tattoohatyai",3,"tattoodannok, tattoodannok, tattoohatyai",3,tattoodannok tattoodannok tattoohatyai
tiktok,tt_7689401234343611654,championsidn,@Championsidn,"Lagi asyik mancing di tengah perjalanan, seorang penumpang kapal malah dibuat tegang setelah ikan yang tersangkut di kai","Lagi asyik mancing di tengah perjalanan, seorang penumpang kapal malah dibuat tegang setelah ikan yang tersangkut di kail tiba-tiba dikejar hiu. Ikan masih meronta di permukaan, eh si predator langsung muncul dan mengejar dari bawah. Untungnya, si pemancing sempat menarik ikan lebih dulu sebelum dis",2026-09-25 09:24:14+00:00,40,1355893,14046,116,215,"['Champions', 'Mancing', 'HiuLaut', 'MomenTegang']",2026-09-26 13:57:27.518958+00:00,TIKTOK_LIVE_FYP_FEED,"Lagi asyik mancing di tengah perjalanan, seorang penumpang kapal malah dibuat tegang setelah ikan yang tersangkut di kai Lagi asyik mancing di tengah perjalanan, seorang penumpang kapal malah dibuat tegang setelah ikan yang tersangkut di kail tiba-tiba dikejar hiu. Ikan masih meronta di permukaan, eh si predator langsung muncul dan mengejar dari bawah. Untungnya, si pemancing sempat menarik ikan lebih dulu sebelum dis",,lagi asyik mancing di tengah perjalanan seorang penumpang kapal malah dibuat tegang setelah ikan yang tersangkut di kai lagi asyik mancing di tengah perjalanan seorang penumpang kapal malah dibuat tegang setelah ikan yang tersangkut di kail tiba tiba dikejar hiu ikan masih meronta di permukaan eh si predator langsung muncul dan mengejar dari bawah untungnya si pemancing sempat menarik ikan lebih dulu sebelum dis,"lagi, asyik, mancing, di, tengah, perjalanan, seorang, penumpang, kapal, malah, dibuat, tegang, setelah, ikan, yang, tersangkut, di, kai, lagi, asyik, mancing, di, tengah, perjalanan, seorang, penumpang, kapal, malah, dibuat, tegang, setelah, ikan, yang, tersangkut, di, kail, tiba, tiba, dikejar, hiu, ikan, masih, meronta, di, permukaan, eh, si, predator, langsung, muncul, dan, mengejar, dari, bawah, untungnya, si, pemancing, sempat, menarik, ikan, lebih, dulu, sebelum, dis",64,"asyik, mancing, perjalanan, penumpang, kapal, tegang, ikan, tersangkut, kai, asyik, mancing, perjalanan, penumpang, kapal, tegang, ikan, tersangkut, kail, dikejar, hiu, ikan, meronta, permukaan, eh, si, predator, langsung, muncul, mengejar, untungnya, si, pemancing, menarik, ikan, dis",35,asyik mancing perjalanan penumpang kapal tegang ikan tersangkut kai asyik mancing perjalanan penumpang kapal tegang ikan tersangkut kail dikejar hiu ikan meronta permukaan eh si predator langsung muncul mengejar untungnya si pemancing menarik ikan dis
